company,bean_origin_bar,ref,review_year,company_location,rating,bean_type,broad_bean_origin,cocoa_percent_clean,rating_outlier,cocoa_percent_clean_outlier,premium_flag,cocoa_category,brand_avg_rating,brand_tier,origin_avg_rating,origin_score,premium_origin_flag,rating_segment,company_region
Idilio (Felchlin),Coopertiva Amazona,725,2011,Switzerland,3.75,Criollo,Venezuela,72.0,False,False,True,Medium (60-75%),3.775,Elite,3.2453271028037385,62.3,True,Outstanding,Europe
Idilio (Felchlin),"Sur Del Lago, Amiari Meridena, Zulia, 48Hr C.",725,2011,Switzerland,3.75,,Venezuela,72.0,False,False,True,Medium (60-75%),3.775,Elite,3.2453271028037385,62.3,True,Outstanding,Europe
Idilio (Felchlin),"Choroni, Finca Torres, 48Hr C.",729,2011,Switzerland,3.25,Criollo,Venezuela,72.0,False,False,False,Medium (60-75%),3.775,Elite,3.2453271028037385,62.3,True,Good,Europe
Idilio (Felchlin),"Ocumare, H. Cata, 48Hr C.",733,2011,Switzerland,3.75,Criollo,Venezuela,72.0,False,False,True,Medium (60-75%),3.775,Elite,3.2453271028037385,62.3,True,Outstanding,Europe
Idilio (Felchlin),"Porcelana, Zulia",733,2011,Switzerland,4.0,Criollo,Venezuela,74.0,False,False,True,Medium (60-75%),3.775,Elite,3.2453271028037385,62.3,True,Outstanding,Europe
Idilio (Felchlin),"Ocumare, H. Cata, W/ Nibs",737,2011,Switzerland,3.5,Criollo,Venezuela,72.0,False,False,True,Medium (60-75%),3.775,Elite,3.2453271028037385,62.3,True,Good,Europe
Idilio (Felchlin),"Carenero Superior, Urrutia, Barlovento",737,2011,Switzerland,4.0,Trinitario,Venezuela,70.0,False,False,True,Medium (60-75%),3.775,Elite,3.2453271028037385,62.3,True,Outstanding,Europe
Idilio (Felchlin),Coopertiva Amazona W/ Nibs,737,2011,Switzerland,4.0,Criollo,Venezuela,72.0,False,False,True,Medium (60-75%),3.775,Elite,3.2453271028037385,62.3,True,Outstanding,Europe
Idilio (Felchlin),"Sur Del Lago, Amiari Meridena, Zulia, W/ Nibs",737,2011,Switzerland,4.0,,Venezuela,72.0,False,False,True,Medium (60-75%),3.775,Elite,3.2453271028037385,62.3,True,Outstanding,Europe
Indah,India (South),1788,2016,India,2.5,,India,61.0,False,False,False,Medium (60-75%),2.5,Low-Rated,3.125,56.2,False,Below Average,Other
Indaphoria,La Red,821,2012,USA,3.25,,Dominican Republic,70.0,False,False,False,Medium (60-75%),3.0,Standard,3.2063253012048194,60.3,False,Good,North America
Indaphoria,"Conacado, Manifesto",907,2012,USA,2.75,,Dominican Republic,70.0,False,False,False,Medium (60-75%),3.0,Standard,3.2063253012048194,60.3,False,Average,North America
Indi,Honduras,1255,2014,USA,3.0,,Honduras,77.0,False,False,False,High (>75%),3.0,Standard,3.35,67.5,True,Average,North America
Iq Chocolate,"Satipo Region, White Label",943,2012,Scotland,2.75,Criollo,Peru,72.0,False,False,False,Medium (60-75%),2.875,Low-Rated,3.1378787878787877,56.9,False,Average,Europe
Iq Chocolate,Black Label,943,2012,Scotland,3.0,,Peru,72.0,False,False,False,Medium (60-75%),2.875,Low-Rated,3.1378787878787877,56.9,False,Average,Europe
Isidro,Madagascar,1275,2014,USA,3.5,Trinitario,Madagascar,72.0,False,False,True,Medium (60-75%),3.0625,Standard,3.2655172413793103,63.3,True,Good,North America
Isidro,Peru,1279,2014,USA,2.25,,Peru,72.0,False,False,False,Medium (60-75%),3.0625,Standard,3.1378787878787877,56.9,False,Below Average,North America
Isidro,Belize,1279,2014,USA,3.25,Trinitario,Belize,72.0,False,False,False,Medium (60-75%),3.0625,Standard,3.2346938775510203,61.7,False,Good,North America
Isidro,Dominican Republic,1279,2014,USA,3.25,,Dominican Republic,72.0,False,False,False,Medium (60-75%),3.0625,Standard,3.2063253012048194,60.3,False,Good,North America
Izard,"Maya Mountain, Toledo, Batch 29",1542,2015,USA,3.5,Trinitario,Belize,70.0,False,False,True,Medium (60-75%),3.125,Standard,3.2346938775510203,61.7,False,Good,North America
Izard,"Elvesia P., Batch 32",1546,2015,USA,2.75,,Dominican Republic,70.0,False,False,False,Medium (60-75%),3.125,Standard,3.2063253012048194,60.3,False,Average,North America
Jacque Torres,Trinatario Treasure,5,2006,USA,2.0,Trinitario,Ghana,71.0,False,False,False,Medium (60-75%),2.0,Low-Rated,3.090909090909091,54.5,False,Below Average,North America
Jordis,Madagascar,1534,2015,Czech Republic,2.75,Trinitario,Madagascar,63.0,False,False,False,Medium (60-75%),2.75,Low-Rated,3.2655172413793103,63.3,True,Average,Europe
Just Good Chocolate,Belize,1375,2014,USA,3.5,Trinitario,Belize,70.0,False,False,True,Medium (60-75%),3.6666666666666665,Elite,3.2346938775510203,61.7,False,Good,North America
Just Good Chocolate,Madagascar,1375,2014,USA,3.5,Trinitario,Madagascar,70.0,False,False,True,Medium (60-75%),3.6666666666666665,Elite,3.2655172413793103,63.3,True,Good,North America
Just Good Chocolate,Peru,1375,2014,USA,4.0,,Peru,70.0,False,False,True,Medium (60-75%),3.6666666666666665,Elite,3.1378787878787877,56.9,False,Outstanding,North America
Kah Kow,"Rizek Cacao, Cibao Valley, Domin. Rep.",1061,2013,Dominican Republic,3.5,,Dominican Republic,70.0,False,False,True,Medium (60-75%),3.25,Standard,3.2063253012048194,60.3,False,Good,Other
Kah Kow,"Rizek Cacao, Domin. Rep.",1069,2013,Dominican Republic,3.0,,Dominican Republic,82.0,False,False,False,High (>75%),3.25,Standard,3.2063253012048194,60.3,False,Average,Other
Kah Kow,"Rizek Cacao, Domin. Rep.",1069,2013,Dominican Republic,3.25,,Dominican Republic,55.0,False,False,False,Low (<60%),3.25,Standard,3.2063253012048194,60.3,False,Good,Other
Kah Kow,"Rizek Cacao, Domin. Rep.",1073,2013,Dominican Republic,3.25,,Dominican Republic,62.0,False,False,False,Medium (60-75%),3.25,Standard,3.2063253012048194,60.3,False,Good,Other
Kakao,Peru,837,2012,Germany,2.5,,Peru,64.0,False,False,False,Medium (60-75%),3.125,Standard,3.1378787878787877,56.9,False,Below Average,Europe
Kakao,Vanuatu,387,2009,Germany,3.75,Trinitario,Vanuatu,65.0,False,False,True,Medium (60-75%),3.125,Standard,3.25,62.5,True,Outstanding,Europe
Kallari (Ecuatoriana),Sisa 36Hr/ W. F. Blend Prototype,241,2008,Ecuador,3.0,,Ecuador,70.0,False,False,False,Medium (60-75%),2.875,Low-Rated,3.134715025906736,56.7,False,Average,South America
Kallari (Ecuatoriana),Sisa'S Secret/ Original Micro,241,2008,Ecuador,3.5,,Ecuador,70.0,False,False,True,Medium (60-75%),2.875,Low-Rated,3.134715025906736,56.7,False,Good,South America
Kallari (Ecuatoriana),Roberto,245,2008,Ecuador,2.75,,Ecuador,75.0,False,False,False,Medium (60-75%),2.875,Low-Rated,3.134715025906736,56.7,False,Average,South America
Kallari (Ecuatoriana),Diego/ Original Micro,248,2008,Ecuador,2.5,,Ecuador,85.0,False,False,False,High (>75%),2.875,Low-Rated,3.134715025906736,56.7,False,Below Average,South America
Kallari (Ecuatoriana),Diego 48Hr/ W.F. Blend Prototype,248,2008,Ecuador,2.75,,Ecuador,85.0,False,False,False,High (>75%),2.875,Low-Rated,3.134715025906736,56.7,False,Average,South America
Kallari (Ecuatoriana),Diego 60Hr/ W.F. Blend Prototype,248,2008,Ecuador,3.0,,Ecuador,85.0,False,False,False,High (>75%),2.875,Low-Rated,3.134715025906736,56.7,False,Average,South America
Kallari (Ecuatoriana),Cacao Nacional W.F.,263,2008,Ecuador,2.5,,Ecuador,75.0,False,False,False,Medium (60-75%),2.875,Low-Rated,3.134715025906736,56.7,False,Below Average,South America
Kallari (Ecuatoriana),Cacao Nacional W.F.,269,2008,Ecuador,3.0,,Ecuador,85.0,False,False,False,High (>75%),2.875,Low-Rated,3.134715025906736,56.7,False,Average,South America
Kaoka (Cemoi),Noir,404,2009,France,2.75,,,70.0,False,False,False,Medium (60-75%),2.75,Low-Rated,,,False,Average,Europe
Kaoka (Cemoi),Ecuador,423,2009,France,2.75,,Ecuador,80.0,False,False,False,High (>75%),2.75,Low-Rated,3.134715025906736,56.7,False,Average,Europe
Kerchner,"La Red, Project Reserva, Guaconejo",1133,2013,USA,3.75,,Dominican Republic,70.0,False,False,True,Medium (60-75%),3.75,Elite,3.2063253012048194,60.3,False,Outstanding,North America
Ki' Xocolatl,Dark,431,2009,Mexico,2.0,,Mexico,72.0,False,False,False,Medium (60-75%),2.0,Low-Rated,3.0083333333333333,50.4,False,Below Average,North America
Kiskadee,"La Red, Guanconjeco",1251,2014,USA,3.0,Trinitario,Dominican Republic,60.0,False,False,False,Medium (60-75%),3.0,Standard,3.2063253012048194,60.3,False,Average,North America
Kto,San Martin,1422,2014,USA,2.5,,Peru,72.0,False,False,False,Medium (60-75%),3.0357142857142856,Standard,3.1378787878787877,56.9,False,Below Average,North America
Kto,Ocumare,1422,2014,USA,2.75,,Venezuela,72.0,False,False,False,Medium (60-75%),3.0357142857142856,Standard,3.2453271028037385,62.3,True,Average,North America
Kto,Belize,1422,2014,USA,3.0,Trinitario,Belize,72.0,False,False,False,Medium (60-75%),3.0357142857142856,Standard,3.2346938775510203,61.7,False,Average,North America
Kto,Sambirano Valley,1422,2014,USA,3.25,Trinitario,Madagascar,72.0,False,False,False,Medium (60-75%),3.0357142857142856,Standard,3.2655172413793103,63.3,True,Good,North America
Kto,Belize,1426,2014,USA,3.25,Trinitario,Belize,90.0,False,False,False,High (>75%),3.0357142857142856,Standard,3.2346938775510203,61.7,False,Good,North America
Kto,Elvesia,1426,2014,USA,3.25,,Dominican Republic,72.0,False,False,False,Medium (60-75%),3.0357142857142856,Standard,3.2063253012048194,60.3,False,Good,North America
Kto,Roig,1426,2014,USA,3.25,,Dominican Republic,72.0,False,False,False,Medium (60-75%),3.0357142857142856,Standard,3.2063253012048194,60.3,False,Good,North America
K'Ul,"Kafupbo, Petit Bourg, De Borgnes",1840,2016,USA,3.25,,Haiti,70.0,False,False,False,Medium (60-75%),3.375,Standard,3.388888888888889,69.4,True,Good,North America
K'Ul,"Maranon, Fortunato No. 4",1852,2016,USA,2.75,Forastero (Nacional),Peru,70.0,False,False,False,Medium (60-75%),3.375,Standard,3.1378787878787877,56.9,False,Average,North America
K'Ul,"Los Rios, Hacienda Limon, Heirloom",1852,2016,USA,3.75,,Ecuador,70.0,False,False,True,Medium (60-75%),3.375,Standard,3.134715025906736,56.7,False,Outstanding,North America
K'Ul,"Bahia, Fazenda Camboa",1852,2016,USA,3.75,Forastero,Brazil,70.0,False,False,True,Medium (60-75%),3.375,Standard,3.2844827586206895,64.2,True,Outstanding,North America
Kyya,Uganda,1359,2014,USA,2.5,Forastero,Uganda,72.5,False,False,False,Medium (60-75%),2.75,Low-Rated,2.8125,40.6,False,Below Average,North America
Kyya,Hispaniola,1359,2014,USA,3.0,,Dominican Republic,72.5,False,False,False,Medium (60-75%),2.75,Low-Rated,3.2063253012048194,60.3,False,Average,North America
Kyya,Ecuador,1363,2014,USA,2.5,,Ecuador,72.5,False,False,False,Medium (60-75%),2.75,Low-Rated,3.134715025906736,56.7,False,Below Average,North America
Kyya,Madagascar,1363,2014,USA,3.0,Trinitario,Madagascar,72.5,False,False,False,Medium (60-75%),2.75,Low-Rated,3.2655172413793103,63.3,True,Average,North America
L.A. Burdick (Felchlin),Peru,891,2012,USA,3.25,,Peru,74.0,False,False,False,Medium (60-75%),3.4722222222222223,Elite,3.1378787878787877,56.9,False,Good,North America
L.A. Burdick (Felchlin),Brazil,891,2012,USA,4.0,,Brazil,70.0,False,False,True,Medium (60-75%),3.4722222222222223,Elite,3.2844827586206895,64.2,True,Outstanding,North America
L.A. Burdick (Felchlin),Chuao,927,2012,USA,3.75,Trinitario,Venezuela,68.0,False,False,True,Medium (60-75%),3.4722222222222223,Elite,3.2453271028037385,62.3,True,Outstanding,North America
L.A. Burdick (Felchlin),Quito,682,2011,USA,3.75,,Ecuador,74.0,False,False,True,Medium (60-75%),3.4722222222222223,Elite,3.134715025906736,56.7,False,Outstanding,North America
L.A. Burdick (Felchlin),Grenada,576,2010,USA,3.25,Trinitario,Grenada,75.0,False,False,False,Medium (60-75%),3.4722222222222223,Elite,3.026315789473684,51.3,False,Good,North America
L.A. Burdick (Felchlin),Dominican Republic,576,2010,USA,3.75,,Dominican Republic,74.0,False,False,True,Medium (60-75%),3.4722222222222223,Elite,3.2063253012048194,60.3,False,Outstanding,North America
L.A. Burdick (Felchlin),Venzuela,597,2010,USA,3.0,,Venezuela,71.0,False,False,False,Medium (60-75%),3.4722222222222223,Elite,3.2453271028037385,62.3,True,Average,North America
L.A. Burdick (Felchlin),Madagascar,431,2009,USA,3.5,Trinitario,Madagascar,64.0,False,False,True,Medium (60-75%),3.4722222222222223,Elite,3.2655172413793103,63.3,True,Good,North America
L.A. Burdick (Felchlin),Bolivian,451,2009,USA,3.0,,Bolivia,68.0,False,False,False,Medium (60-75%),3.4722222222222223,Elite,3.1973684210526314,59.9,False,Average,North America
La Chocolaterie Nanairo,"Lumas, 2015 Harvest, Batch 6, Brown Sugar",1892,2016,Japan,2.25,"Trinitario, Criollo",Peru,70.0,False,False,False,Medium (60-75%),2.6875,Low-Rated,3.1378787878787877,56.9,False,Below Average,Asia-Pacific
La Chocolaterie Nanairo,"Lumas, 2015 Harvest, Batch 7",1892,2016,Japan,2.5,"Trinitario, Criollo",Peru,70.0,False,False,False,Medium (60-75%),2.6875,Low-Rated,3.1378787878787877,56.9,False,Below Average,Asia-Pacific
La Chocolaterie Nanairo,"Tumbes, 2013 Harvest, Batch 8",1892,2016,Japan,3.0,Criollo,Peru,70.0,False,False,False,Medium (60-75%),2.6875,Low-Rated,3.1378787878787877,56.9,False,Average,Asia-Pacific
La Chocolaterie Nanairo,"Belize, 2014 Harvest, Batch 9",1892,2016,Japan,3.0,"Trinitario, Criollo",Belize,70.0,False,False,False,Medium (60-75%),2.6875,Low-Rated,3.2346938775510203,61.7,False,Average,Asia-Pacific
La Maison Du Chocolat (Valrhona),"Cuana, 2013",1121,2013,France,2.75,,"Africa, Carribean, C. Am.",74.0,False,False,False,Medium (60-75%),3.325,Standard,2.75,37.5,False,Average,Europe
La Maison Du Chocolat (Valrhona),Tobago,1145,2013,France,3.25,,Tobago,60.0,False,False,False,Medium (60-75%),3.325,Standard,3.625,81.2,True,Good,Europe
La Maison Du Chocolat (Valrhona),"Acarigua, W/ Nibs",1189,2013,France,3.25,,Ecuador,56.0,False,False,False,Low (<60%),3.325,Standard,3.134715025906736,56.7,False,Good,Europe
La Maison Du Chocolat (Valrhona),Loma Sotavento,891,2012,France,3.5,,Dominican Republic,66.0,False,False,True,Medium (60-75%),3.325,Standard,3.2063253012048194,60.3,False,Good,Europe
La Maison Du Chocolat (Valrhona),Grenada,741,2011,France,3.5,Trinitario,Grenada,68.0,False,False,True,Medium (60-75%),3.325,Standard,3.026315789473684,51.3,False,Good,Europe
La Maison Du Chocolat (Valrhona),Akosombo,346,2009,France,3.25,Forastero,Ghana,68.0,False,False,False,Medium (60-75%),3.325,Standard,3.090909090909091,54.5,False,Good,Europe
La Maison Du Chocolat (Valrhona),"Porcelana, Pariguan",346,2009,France,3.5,Criollo (Porcelana),Venezuela,69.0,False,False,True,Medium (60-75%),3.325,Standard,3.2453271028037385,62.3,True,Good,Europe
La Maison Du Chocolat (Valrhona),Kuruba,439,2009,France,3.0,,,60.0,False,False,False,Medium (60-75%),3.325,Standard,,,False,Average,Europe
La Maison Du Chocolat (Valrhona),Orinoco,445,2009,France,3.75,,,60.0,False,False,True,Medium (60-75%),3.325,Standard,,,False,Outstanding,Europe
La Maison Du Chocolat (Valrhona),"Cuana, 2008",230,2008,France,3.5,Blend,"Ven., Indonesia, Ecuad.",74.0,False,False,True,Medium (60-75%),3.325,Standard,3.5,75.0,True,Good,Europe
La Oroquidea,Peruvian Amazon,721,2011,Peru,2.5,,Peru,72.0,False,False,False,Medium (60-75%),2.5,Low-Rated,3.1378787878787877,56.9,False,Below Average,South America
La Pepa De Oro,Vinces,713,2011,Ecuador,3.25,,Ecuador,60.0,False,False,False,Medium (60-75%),3.25,Standard,3.134715025906736,56.7,False,Good,South America
Laia Aka Chat-Noir,"Madagascar, Batch 59/100",1590,2015,France,2.75,Trinitario,Madagascar,75.0,False,False,False,Medium (60-75%),3.075,Standard,3.2655172413793103,63.3,True,Average,Europe
Laia Aka Chat-Noir,"Vietnam, Batch 50/100",1590,2015,France,2.75,Trinitario,Vietnam,75.0,False,False,False,Medium (60-75%),3.075,Standard,3.3157894736842106,65.8,True,Average,Europe
Laia Aka Chat-Noir,"Cuba, Batch 59/100",1590,2015,France,3.0,,Cuba,75.0,False,False,False,Medium (60-75%),3.075,Standard,3.25,62.5,True,Average,Europe
Laia Aka Chat-Noir,"Peru, Batch 51/100",1590,2015,France,3.25,,Peru,75.0,False,False,False,Medium (60-75%),3.075,Standard,3.1378787878787877,56.9,False,Good,Europe
Laia Aka Chat-Noir,"Ivory Coast, Batch 56/100",1594,2015,France,3.0,,Cote D Ivoire,75.0,False,False,False,Medium (60-75%),3.075,Standard,2.8,40.0,False,Average,Europe
Laia Aka Chat-Noir,"Sao Tome, Batch 151",1638,2015,France,3.5,Forastero,Sao Tome,75.0,False,False,True,Medium (60-75%),3.075,Standard,3.175,58.7,False,Good,Europe
Laia Aka Chat-Noir,"Bahia, Batch 148",1642,2015,France,3.25,,Brazil,75.0,False,False,False,Medium (60-75%),3.075,Standard,3.2844827586206895,64.2,True,Good,Europe
Laia Aka Chat-Noir,"Lam Dong, Batch 153",1642,2015,France,3.75,Trinitario,Vietnam,75.0,False,False,True,Medium (60-75%),3.075,Standard,3.3157894736842106,65.8,True,Outstanding,Europe
Laia Aka Chat-Noir,Cuba,1434,2014,France,2.75,,Cuba,70.0,False,False,False,Medium (60-75%),3.075,Standard,3.25,62.5,True,Average,Europe
Laia Aka Chat-Noir,Trinidad-Tobago,1438,2014,France,2.75,,Trinidad-Tobago,68.0,False,False,False,Medium (60-75%),3.075,Standard,2.75,37.5,False,Average,Europe
Lajedo Do Ouro,Catongo,927,2012,Brazil,3.5,Forastero (Catongo),Brazil,70.0,False,False,True,Medium (60-75%),3.5,Elite,3.2844827586206895,64.2,True,Good,South America
Lake Champlain (Callebaut),Tanzania,327,2009,USA,2.5,,Tanzania,75.0,False,False,False,Medium (60-75%),2.5,Low-Rated,3.2058823529411766,60.3,False,Below Average,North America
L'Amourette,Rugoso,1784,2016,USA,3.5,Trinitario,Nicaragua,80.0,False,False,True,High (>75%),3.125,Standard,3.2,60.0,False,Good,North America
L'Amourette,Carenero Superior,833,2012,USA,3.0,Trinitario,Venezuela,75.0,False,False,False,Medium (60-75%),3.125,Standard,3.2453271028037385,62.3,True,Average,North America
L'Amourette,Rio Caribe,833,2012,USA,3.0,Trinitario,Venezuela,75.0,False,False,False,Medium (60-75%),3.125,Standard,3.2453271028037385,62.3,True,Average,North America
L'Amourette,Blend,853,2012,USA,3.0,Criollo,"Peru, Ecuador, Venezuela",72.0,False,False,False,Medium (60-75%),3.125,Standard,3.0,50.0,False,Average,North America
Letterpress,"La Masica, Batch 7, Fhia",1952,2017,USA,3.5,,Honduras,70.0,False,False,True,Medium (60-75%),3.3333333333333335,Standard,3.35,67.5,True,Good,North America
Letterpress,"Maya Mtn, Batch 18, Heirloom",1952,2017,USA,3.25,,Belize,70.0,False,False,False,Medium (60-75%),3.3333333333333335,Standard,3.2346938775510203,61.7,False,Good,North America
Letterpress,Liberia,1728,2016,USA,3.25,,Liberia,70.0,False,False,False,Medium (60-75%),3.3333333333333335,Standard,3.0833333333333335,54.2,False,Good,North America
Letterpress,Beniamo,1562,2015,USA,3.25,,Bolivia,70.0,False,False,False,Medium (60-75%),3.3333333333333335,Standard,3.1973684210526314,59.9,False,Good,North America
Letterpress,"San Juan Estate, Gran Couva",1562,2015,USA,3.5,Trinitario,Trinidad,70.0,False,False,True,Medium (60-75%),3.3333333333333335,Standard,3.2045454545454546,60.2,False,Good,North America
Letterpress,San Andres,1566,2015,USA,3.0,,Costa Rica,70.0,False,False,False,Medium (60-75%),3.3333333333333335,Standard,3.1447368421052633,57.2,False,Average,North America
Letterpress,"La Red, Guaconejo",1566,2015,USA,3.25,,Dominican Republic,70.0,False,False,False,Medium (60-75%),3.3333333333333335,Standard,3.2063253012048194,60.3,False,Good,North America
Letterpress,Kokoa Kamili,1566,2015,USA,3.5,,Tanzania,70.0,False,False,True,Medium (60-75%),3.3333333333333335,Standard,3.2058823529411766,60.3,False,Good,North America
Letterpress,Maranura,1371,2014,USA,3.5,Forastero (Nacional),Peru,70.0,False,False,True,Medium (60-75%),3.3333333333333335,Standard,3.1378787878787877,56.9,False,Good,North America
Levy,Sambirano,1231,2014,Finland,3.5,Criollo,Madagascar,71.0,False,False,True,Medium (60-75%),3.5,Elite,3.2655172413793103,63.3,True,Good,Europe
Lilla,Madagascar,1856,2016,Finland,3.0,Trinitario,Madagascar,70.0,False,False,False,Medium (60-75%),3.0,Standard,3.2655172413793103,63.3,True,Average,Europe
Lillie Belle,Perfect Illusion,855,2012,USA,3.5,Criollo,Peru,65.0,False,False,True,Medium (60-75%),3.3333333333333335,Standard,3.1378787878787877,56.9,False,Good,North America
Lillie Belle,"Bolivia, Wild Thing",903,2012,USA,3.5,Criollo,Bolivia,68.0,False,False,True,Medium (60-75%),3.3333333333333335,Standard,3.1973684210526314,59.9,False,Good,North America
Lillie Belle,La Selva,903,2012,USA,3.75,,Peru,68.0,False,False,True,Medium (60-75%),3.3333333333333335,Standard,3.1378787878787877,56.9,False,Outstanding,North America
Lillie Belle,Purple Haze,947,2012,USA,2.75,,"Venezuela, Dom. Rep.",75.0,False,False,False,Medium (60-75%),3.3333333333333335,Standard,2.75,37.5,False,Average,North America
Lillie Belle,"The Other One, Grand Cru",947,2012,USA,3.0,,Dominican Republic,74.0,False,False,False,Medium (60-75%),3.3333333333333335,Standard,3.2063253012048194,60.3,False,Average,North America
Lillie Belle,Wild Thing,947,2012,USA,3.5,Criollo,Bolivia,68.0,False,False,True,Medium (60-75%),3.3333333333333335,Standard,3.1973684210526314,59.9,False,Good,North America
Lindt & Sprungli,Excellence (Us Version),157,2007,Switzerland,3.0,,,85.0,False,False,False,High (>75%),3.0,Standard,,,False,Average,Europe
Loiza,Puerto Rico,1049,2013,Puerto Rico,2.5,,Puerto Rico,65.0,False,False,False,Medium (60-75%),2.5,Low-Rated,2.5,25.0,False,Below Average,Other
Lonohana,"Haleiwa, O'Ahu; Lonohana E., Kanahiku",1383,2014,USA,3.75,,Hawaii,70.0,False,False,True,Medium (60-75%),3.375,Standard,3.2142857142857144,60.7,False,Outstanding,North America
Lonohana,"Haleiwa E, O'Ahu, 2014",1395,2014,USA,3.25,,Hawaii,65.0,False,False,False,Medium (60-75%),3.375,Standard,3.2142857142857144,60.7,False,Good,North America
Lonohana,"Haleiwa E, O'Ahu, 2014",1395,2014,USA,3.75,,Hawaii,75.0,False,False,True,Medium (60-75%),3.375,Standard,3.2142857142857144,60.7,False,Outstanding,North America
Lonohana,"Opaeula Estate, O'Ahu, Nene, Cg Exclusive",1093,2013,USA,3.0,,Hawaii,71.0,False,False,False,Medium (60-75%),3.375,Standard,3.2142857142857144,60.7,False,Average,North America
Lonohana,"Opaeula Estate, O'Ahu, Ele'Ele",1097,2013,USA,3.0,,Hawaii,72.0,False,False,False,Medium (60-75%),3.375,Standard,3.2142857142857144,60.7,False,Average,North America
Lonohana,"Hawaiian Crown, Kona Vanilla",1097,2013,USA,3.5,,Hawaii,70.0,False,False,True,Medium (60-75%),3.375,Standard,3.2142857142857144,60.7,False,Good,North America
Love Bar,Nicaragua,1502,2015,USA,2.0,,Nicaragua,75.0,False,False,False,Medium (60-75%),2.0,Low-Rated,3.2,60.0,False,Below Average,North America
Luker,Selva,552,2010,Colombia,2.75,,"Colombia, Ecuador",46.0,False,True,False,Low (<60%),3.0625,Standard,2.9166666666666665,45.8,False,Average,South America
Luker,Macondo,552,2010,Colombia,3.0,,"Colombia, Ecuador",60.0,False,False,False,Medium (60-75%),3.0625,Standard,2.9166666666666665,45.8,False,Average,South America
Luker,Misterio,552,2010,Colombia,3.0,,"Colombia, Ecuador",58.0,False,False,False,Low (<60%),3.0625,Standard,2.9166666666666665,45.8,False,Average,South America
Luker,Santander,552,2010,Colombia,3.5,,Colombia,65.0,False,False,True,Medium (60-75%),3.0625,Standard,3.225,61.3,False,Good,South America
Machu Picchu Trading Co.,Peru,721,2011,Peru,1.5,,Peru,70.0,False,False,False,Medium (60-75%),1.875,Low-Rated,3.1378787878787877,56.9,False,Poor,South America
Machu Picchu Trading Co.,Peru,552,2010,Peru,2.25,,Peru,55.0,False,False,False,Low (<60%),1.875,Low-Rated,3.1378787878787877,56.9,False,Below Average,South America
Madecasse (Cinagra),Madagascar,284,2008,Madagascar,3.5,Trinitario,Madagascar,67.0,False,False,True,Medium (60-75%),3.6875,Elite,3.2655172413793103,63.3,True,Good,Africa
Madecasse (Cinagra),Madagascar,284,2008,Madagascar,3.75,Trinitario,Madagascar,70.0,False,False,True,Medium (60-75%),3.6875,Elite,3.2655172413793103,63.3,True,Outstanding,Africa
Madecasse (Cinagra),Madagascar,284,2008,Madagascar,4.0,Trinitario,Madagascar,63.0,False,False,True,Medium (60-75%),3.6875,Elite,3.2655172413793103,63.3,True,Outstanding,Africa
Madecasse (Cinagra),Madagascar,288,2008,Madagascar,3.5,Trinitario,Madagascar,75.0,False,False,True,Medium (60-75%),3.6875,Elite,3.2655172413793103,63.3,True,Good,Africa
Madre,Guadalcanal,1940,2017,USA,3.5,,Solomon Islands,73.0,False,False,True,Medium (60-75%),3.022727272727273,Standard,3.4375,71.9,True,Good,North America
Madre,Puerto Rico,1085,2013,USA,2.75,,Puerto Rico,70.0,False,False,False,Medium (60-75%),3.022727272727273,Standard,2.5,25.0,False,Average,North America
Madre,Brazil,1085,2013,USA,3.5,,Brazil,70.0,False,False,True,Medium (60-75%),3.022727272727273,Standard,3.2844827586206895,64.2,True,Good,North America
Madre,"Choobua, Kona",1089,2013,USA,2.75,,Hawaii,70.0,False,False,False,Medium (60-75%),3.022727272727273,Standard,3.2142857142857144,60.7,False,Average,North America
Madre,"Xocunusco, Chiapas, Pichucalco",1089,2013,USA,2.75,,Mexico,70.0,False,False,False,Medium (60-75%),3.022727272727273,Standard,3.0083333333333333,50.4,False,Average,North America
Madre,"Hamakua Coast, Kokoleka",991,2012,USA,3.25,,Hawaii,70.0,False,False,False,Medium (60-75%),3.022727272727273,Standard,3.2142857142857144,60.7,False,Good,North America
Madre,"Criollo, Hawaii",995,2012,USA,3.25,Criollo,Hawaii,70.0,False,False,False,Medium (60-75%),3.022727272727273,Standard,3.2142857142857144,60.7,False,Good,North America
Madre,Kaua'I,995,2012,USA,3.5,,Hawaii,70.0,False,False,True,Medium (60-75%),3.022727272727273,Standard,3.2142857142857144,60.7,False,Good,North America
Madre,Dominican,672,2011,USA,2.5,,Dominican Republic,70.0,False,False,False,Medium (60-75%),3.022727272727273,Standard,3.2063253012048194,60.3,False,Below Average,North America
Madre,Upala,693,2011,USA,2.75,,Costa Rica,70.0,False,False,False,Medium (60-75%),3.022727272727273,Standard,3.1447368421052633,57.2,False,Average,North America
Madre,"Chiapas, Triple Cacao",607,2010,USA,2.75,,Mexico,72.0,False,False,False,Medium (60-75%),3.022727272727273,Standard,3.0083333333333333,50.4,False,Average,North America
Maglio,Africa,300,2008,Italy,2.0,,Tanzania,75.0,False,False,False,Medium (60-75%),3.0,Standard,3.2058823529411766,60.3,False,Below Average,Europe
Maglio,Ecuador,308,2008,Italy,3.0,Forastero (Nacional),Ecuador,70.0,False,False,False,Medium (60-75%),3.0,Standard,3.134715025906736,56.7,False,Average,Europe
